"date","User full name","max(time) - min(time)","Active hours","Grade"
"1459",2022-11-07,"403a398684eac8c591faa0ede56394fd0e31ec7c75bd639ca17ba1ca3bf5f7fc",434,0.120555555555556,"12th"
"1460",2022-11-08,"403a398684eac8c591faa0ede56394fd0e31ec7c75bd639ca17ba1ca3bf5f7fc",13615,3.78194444444444,"12th"
"1461",2022-11-14,"403a398684eac8c591faa0ede56394fd0e31ec7c75bd639ca17ba1ca3bf5f7fc",1068,0.296666666666667,"12th"
"1462",2022-09-11,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",911,0.253055555555556,"12th"
"1463",2022-09-13,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",628,0.174444444444444,"12th"
"1464",2022-09-20,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",364,0.101111111111111,"12th"
"1465",2022-09-26,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",5861,1.62805555555556,"12th"
"1466",2022-09-27,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",9,0.0025,"12th"
"1467",2022-10-03,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",4394,1.22055555555556,"12th"
"1468",2022-10-10,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",5230,1.45277777777778,"12th"
"1469",2022-10-16,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",105,0.0291666666666667,"12th"
"1470",2022-10-17,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",1922,0.533888888888889,"12th"
"1471",2022-10-18,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",225,0.0625,"12th"
"1472",2022-10-24,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",14712,4.08666666666667,"12th"
"1473",2022-11-07,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",1709,0.474722222222222,"12th"
"1474",2022-11-08,"4caad1f2df213ccb8391b983bce99c83e5450faf51a2ad9702ab23f51988f38b",4877,1.35472222222222,"12th"
"1475",2022-09-19,"4e31cd0761b4aa263120ece3e70ee35624d22631f412e2096c38d5e94e53b327",7555,2.09861111111111,"12th"
"1476",2022-10-03,"4e31cd0761b4aa263120ece3e70ee35624d22631f412e2096c38d5e94e53b327",2897,0.804722222222222,"12th"
"1477",2022-10-10,"4e31cd0761b4aa263120ece3e70ee35624d22631f412e2096c38d5e94e53b327",3553,0.986944444444444,"12th"
"1478",2022-10-17,"4e31cd0761b4aa263120ece3e70ee35624d22631f412e2096c38d5e94e53b327",1,0.000277777777777778,"12th"
"1479",2022-11-01,"4e31cd0761b4aa263120ece3e70ee35624d22631f412e2096c38d5e94e53b327",1585,0.440277777777778,"12th"
"1480",2022-11-06,"4e31cd0761b4aa263120ece3e70ee35624d22631f412e2096c38d5e94e53b327",555,0.154166666666667,"12th"
"1481",2022-11-14,"4e31cd0761b4aa263120ece3e70ee35624d22631f412e2096c38d5e94e53b327",4501,1.25027777777778,"12th"
"1482",2022-09-14,"50e76ce52603db5b0b63085acd7101769a5a08880cbc1d4971d380bddc9fead0",1971,0.5475,"12th"
"1483",2022-09-21,"50e76ce52603db5b0b63085acd7101769a5a08880cbc1d4971d380bddc9fead0",1803,0.500833333333333,"12th"
"1484",2022-09-26,"50e76ce52603db5b0b63085acd7101769a5a08880cbc1d4971d380bddc9fead0",3864,1.07333333333333,"12th"
"1485",2022-09-28,"50e76ce52603db5b0b63085acd7101769a5a08880cbc1d4971d380bddc9fead0",122,0.0338888888888889,"12th"
"1486",2022-10-05,"50e76ce52603db5b0b63085acd7101769a5a08880cbc1d4971d380bddc9fead0",246,0.0683333333333333,"12th"
"1487",2022-10-12,"50e76ce52603db5b0b63085acd7101769a5a08880cbc1d4971d380bddc9fead0",49,0.0136111111111111,"12th"
"1488",2022-11-16,"50e76ce52603db5b0b63085acd7101769a5a08880cbc1d4971d380bddc9fead0",278,0.0772222222222222,"12th"
"1489",2022-09-06,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",115,0.0319444444444444,"12th"
"1490",2022-09-10,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",173,0.0480555555555556,"12th"
"1491",2022-09-11,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",27414,7.615,"12th"
"1492",2022-09-13,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",2862,0.795,"12th"
"1493",2022-09-16,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",17868,4.96333333333333,"12th"
"1494",2022-09-17,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",17,0.00472222222222222,"12th"
"1495",2022-09-20,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",8992,2.49777777777778,"12th"
"1496",2022-09-22,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",5093,1.41472222222222,"12th"
"1497",2022-09-27,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",3690,1.025,"12th"
"1498",2022-10-01,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",26,0.00722222222222222,"12th"
"1499",2022-10-10,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",40,0.0111111111111111,"12th"
"1500",2022-10-11,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",5511,1.53083333333333,"12th"
"1501",2022-10-18,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",241,0.0669444444444444,"12th"
"1502",2022-10-27,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",24,0.00666666666666667,"12th"
"1503",2022-10-28,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",13,0.00361111111111111,"12th"
"1504",2022-11-01,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",32015,8.89305555555556,"12th"
"1505",2022-11-02,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",845,0.234722222222222,"12th"
"1506",2022-11-14,"557c5e15459f29cc42ee5b6b53fd176ca64dec072fc1797b2dc6cfecf2b29eba",398,0.110555555555556,"12th"
"1507",2022-09-18,"56b6fe7877940c99febb74c50004ae0c9031f1c07bea8f2c1088e83acd7264fa",278,0.0772222222222222,"12th"
"1508",2022-09-27,"56b6fe7877940c99febb74c50004ae0c9031f1c07bea8f2c1088e83acd7264fa",3057,0.849166666666667,"12th"
"1509",2022-10-11,"56b6fe7877940c99febb74c50004ae0c9031f1c07bea8f2c1088e83acd7264fa",3850,1.06944444444444,"12th"
"1510",2022-10-18,"56b6fe7877940c99febb74c50004ae0c9031f1c07bea8f2c1088e83acd7264fa",2833,0.786944444444444,"12th"
"1511",2022-09-06,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",194,0.0538888888888889,"12th"
"1512",2022-09-07,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",33711,9.36416666666667,"12th"
"1513",2022-09-11,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",57,0.0158333333333333,"12th"
"1514",2022-09-13,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",490,0.136111111111111,"12th"
"1515",2022-09-14,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",26735,7.42638888888889,"12th"
"1516",2022-09-19,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",1416,0.393333333333333,"12th"
"1517",2022-09-20,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",52032,14.4533333333333,"12th"
"1518",2022-09-21,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",540,0.15,"12th"
"1519",2022-09-27,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",902,0.250555555555556,"12th"
"1520",2022-09-28,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",6390,1.775,"12th"
"1521",2022-10-01,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",523,0.145277777777778,"12th"
"1522",2022-10-09,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",3959,1.09972222222222,"12th"
"1523",2022-10-10,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",342,0.095,"12th"
"1524",2022-10-18,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",9,0.0025,"12th"
"1525",2022-10-19,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",138,0.0383333333333333,"12th"
"1526",2022-10-31,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",5,0.00138888888888889,"12th"
"1527",2022-11-01,"5924b8ca54e38ac61ac2b43353cd90192c91283f3f369a1048ebbcfeecf95df1",29,0.00805555555555556,"12th"
"1528",2022-09-13,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",30,0.00833333333333333,"12th"
"1529",2022-09-16,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",2517,0.699166666666667,"12th"
"1530",2022-09-18,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",19363,5.37861111111111,"12th"
"1531",2022-09-19,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",3050,0.847222222222222,"12th"
"1532",2022-09-20,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",4526,1.25722222222222,"12th"
"1533",2022-09-25,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",111,0.0308333333333333,"12th"
"1534",2022-10-02,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",1026,0.285,"12th"
"1535",2022-10-04,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",948,0.263333333333333,"12th"
"1536",2022-10-09,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",944,0.262222222222222,"12th"
"1537",2022-10-11,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",2826,0.785,"12th"
"1538",2022-10-16,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",5577,1.54916666666667,"12th"
"1539",2022-11-01,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",761,0.211388888888889,"12th"
"1540",2022-11-06,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",23804,6.61222222222222,"12th"
"1541",2022-11-07,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",859,0.238611111111111,"12th"
"1542",2022-11-08,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",1742,0.483888888888889,"12th"
"1543",2022-11-13,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",12704,3.52888888888889,"12th"
"1544",2022-11-20,"5d57eea8e9de8c6e87353d5642f1f4aec34bee7492d39dd0954d8cd57a4df373",17,0.00472222222222222,"12th"
"1545",2022-09-06,"5e99a1b8049a486cce41ffedbace505666285c88020651eea8eb9f55ca00bb28",251,0.0697222222222222,"12th"
"1546",2022-09-07,"5e99a1b8049a486cce41ffedbace505666285c88020651eea8eb9f55ca00bb28",3197,0.888055555555556,"12th"
"1547",2022-09-21,"5e99a1b8049a486cce41ffedbace505666285c88020651eea8eb9f55ca00bb28",3803,1.05638888888889,"12th"
"1548",2022-09-28,"5e99a1b8049a486cce41ffedbace505666285c88020651eea8eb9f55ca00bb28",3568,0.991111111111111,"12th"
"1549",2022-10-12,"5e99a1b8049a486cce41ffedbace505666285c88020651eea8eb9f55ca00bb28",4071,1.13083333333333,"12th"
"1550",2022-10-19,"5e99a1b8049a486cce41ffedbace505666285c88020651eea8eb9f55ca00bb28",35886,9.96833333333333,"12th"
"1551",2022-11-09,"5e99a1b8049a486cce41ffedbace505666285c88020651eea8eb9f55ca00bb28",3283,0.911944444444444,"12th"
"1552",2022-11-16,"5e99a1b8049a486cce41ffedbace505666285c88020651eea8eb9f55ca00bb28",3304,0.917777777777778,"12th"
"1553",2022-09-07,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",3589,0.996944444444444,"12th"
"1554",2022-09-10,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",906,0.251666666666667,"12th"
"1555",2022-09-14,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",22919,6.36638888888889,"12th"
"1556",2022-09-15,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",5218,1.44944444444444,"12th"
"1557",2022-09-21,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",3640,1.01111111111111,"12th"
"1558",2022-09-28,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",1422,0.395,"12th"
"1559",2022-10-02,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",1479,0.410833333333333,"12th"
"1560",2022-10-04,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",74,0.0205555555555556,"12th"
"1561",2022-10-09,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",899,0.249722222222222,"12th"
"1562",2022-10-12,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",65,0.0180555555555556,"12th"
"1563",2022-10-18,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",61,0.0169444444444444,"12th"
"1564",2022-10-19,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",29565,8.2125,"12th"
"1565",2022-11-02,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",2836,0.787777777777778,"12th"
"1566",2022-11-09,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",253,0.0702777777777778,"12th"
"1567",2022-11-15,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",1080,0.3,"12th"
"1568",2022-11-16,"6d1cc589b7fcabacf21b5af43dfb93b99cbea4da41fedccc2c09f9d8efd59e28",53351,14.8197222222222,"12th"
"1569",2022-09-11,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",3519,0.9775,"12th"
"1570",2022-09-13,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",787,0.218611111111111,"12th"
"1571",2022-09-17,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",1708,0.474444444444444,"12th"
"1572",2022-09-19,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",957,0.265833333333333,"12th"
"1573",2022-09-26,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",12463,3.46194444444444,"12th"
"1574",2022-09-27,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",3768,1.04666666666667,"12th"
"1575",2022-10-01,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",3519,0.9775,"12th"
"1576",2022-10-04,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",2782,0.772777777777778,"12th"
"1577",2022-10-11,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",1061,0.294722222222222,"12th"
"1578",2022-11-01,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",3568,0.991111111111111,"12th"
"1579",2022-11-08,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",2660,0.738888888888889,"12th"
"1580",2022-11-09,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",649,0.180277777777778,"12th"
"1581",2022-11-15,"7579d6085212b365791740cb2d22c9cafb571ffd1cdc7d5c7113c92099d7d307",3859,1.07194444444444,"12th"
"1582",2022-09-07,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",2307,0.640833333333333,"12th"
"1583",2022-09-13,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",2576,0.715555555555556,"12th"
"1584",2022-09-14,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",3865,1.07361111111111,"12th"
"1585",2022-09-21,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",1605,0.445833333333333,"12th"
"1586",2022-09-28,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",397,0.110277777777778,"12th"
"1587",2022-10-05,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",239,0.0663888888888889,"12th"
"1588",2022-10-12,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",9,0.0025,"12th"
"1589",2022-10-19,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",55,0.0152777777777778,"12th"
"1590",2022-11-09,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",3733,1.03694444444444,"12th"
"1591",2022-11-16,"7ab4de37b2cbf47494d84931b7511c94dc2b048fb534ede4e3944fd343f2d561",295,0.0819444444444444,"12th"
"1592",2022-09-07,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",1834,0.509444444444444,"12th"
"1593",2022-09-11,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",3035,0.843055555555556,"12th"
"1594",2022-09-14,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",4074,1.13166666666667,"12th"
"1595",2022-09-21,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",2142,0.595,"12th"
"1596",2022-09-24,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",3354,0.931666666666667,"12th"
"1597",2022-09-26,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",31,0.00861111111111111,"12th"
"1598",2022-09-27,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",1109,0.308055555555556,"12th"
"1599",2022-09-28,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",16,0.00444444444444444,"12th"
"1600",2022-10-10,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",10171,2.82527777777778,"12th"
"1601",2022-10-12,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",219,0.0608333333333333,"12th"
"1602",2022-10-18,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",10854,3.015,"12th"
"1603",2022-10-19,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",90,0.025,"12th"
"1604",2022-11-02,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",39753,11.0425,"12th"
"1605",2022-11-08,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",1571,0.436388888888889,"12th"
"1606",2022-11-09,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",2618,0.727222222222222,"12th"
"1607",2022-11-16,"8502096670d0e49a74ba69df10113b459c53a78506181da03536232416c7a14f",1764,0.49,"12th"
"1608",2022-09-07,"8de797c6cc76ac00d7859ef9eea529af1e4662885a6f06e029a408e79a13cdbc",487,0.135277777777778,"12th"
"1609",2022-09-11,"8de797c6cc76ac00d7859ef9eea529af1e4662885a6f06e029a408e79a13cdbc",21034,5.84277777777778,"12th"
"1610",2022-09-14,"8de797c6cc76ac00d7859ef9eea529af1e4662885a6f06e029a408e79a13cdbc",1079,0.299722222222222,"12th"
"1611",2022-09-21,"8de797c6cc76ac00d7859ef9eea529af1e4662885a6f06e029a408e79a13cdbc",19,0.00527777777777778,"12th"
"1612",2022-10-05,"8de797c6cc76ac00d7859ef9eea529af1e4662885a6f06e029a408e79a13cdbc",547,0.151944444444444,"12th"
"1613",2022-10-10,"8de797c6cc76ac00d7859ef9eea529af1e4662885a6f06e029a408e79a13cdbc",3816,1.06,"12th"
"1614",2022-10-19,"8de797c6cc76ac00d7859ef9eea529af1e4662885a6f06e029a408e79a13cdbc",162,0.045,"12th"
"1615",2022-11-09,"8de797c6cc76ac00d7859ef9eea529af1e4662885a6f06e029a408e79a13cdbc",32145,8.92916666666667,"12th"
"1616",2022-09-14,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",16,0.00444444444444444,"12th"
"1617",2022-09-20,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",178,0.0494444444444444,"12th"
"1618",2022-09-21,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",1335,0.370833333333333,"12th"
"1619",2022-09-22,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",5489,1.52472222222222,"12th"
"1620",2022-09-24,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",286,0.0794444444444444,"12th"
"1621",2022-09-26,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",307,0.0852777777777778,"12th"
"1622",2022-09-27,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",179,0.0497222222222222,"12th"
"1623",2022-09-28,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",18046,5.01277777777778,"12th"
"1624",2022-09-30,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",367,0.101944444444444,"12th"
"1625",2022-10-04,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",2757,0.765833333333333,"12th"
"1626",2022-10-08,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",570,0.158333333333333,"12th"
"1627",2022-10-10,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",72,0.02,"12th"
"1628",2022-10-11,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",1078,0.299444444444444,"12th"
"1629",2022-10-17,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",7279,2.02194444444444,"12th"
"1630",2022-10-19,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",64,0.0177777777777778,"12th"
"1631",2022-11-02,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",107,0.0297222222222222,"12th"
"1632",2022-11-08,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",23001,6.38916666666667,"12th"
"1633",2022-11-09,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",35709,9.91916666666667,"12th"
"1634",2022-11-15,"8e5ed1bbd035fab7c409216b0507ce4f5e6e250e08bae0d6bd9cc48fc1ca4872",3851,1.06972222222222,"12th"
"1635",2022-09-07,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",14,0.00388888888888889,"12th"
"1636",2022-09-11,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",75,0.0208333333333333,"12th"
"1637",2022-09-18,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",1144,0.317777777777778,"12th"
"1638",2022-09-19,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",849,0.235833333333333,"12th"
"1639",2022-09-21,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",9,0.0025,"12th"
"1640",2022-09-28,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",68,0.0188888888888889,"12th"
"1641",2022-10-02,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",487,0.135277777777778,"12th"
"1642",2022-10-05,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",28,0.00777777777777778,"12th"
"1643",2022-11-09,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",998,0.277222222222222,"12th"
"1644",2022-11-16,"8effb93fa4dacc0afbe0b32beb0dd5fac2754923d6167b89ec1e6dd4e6550a6b",12,0.00333333333333333,"12th"
"1645",2022-09-09,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",14897,4.13805555555556,"12th"
"1646",2022-09-19,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",30,0.00833333333333333,"12th"
"1647",2022-09-20,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",457,0.126944444444444,"12th"
"1648",2022-09-23,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",779,0.216388888888889,"12th"
"1649",2022-09-25,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",25274,7.02055555555556,"12th"
"1650",2022-09-27,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",25,0.00694444444444444,"12th"
"1651",2022-09-30,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",1521,0.4225,"12th"
"1652",2022-10-10,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",1027,0.285277777777778,"12th"
"1653",2022-10-11,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",4736,1.31555555555556,"12th"
"1654",2022-10-17,"8f02528ebb8dc9784636c4606ec8352e7f29915dbf58596b9a5fd77785c9dedb",171,0.0475,"12th"
